match_idx,date_orig,home_team,away_team,lambda_home_orig,lambda_away_orig,O_0_5_orig,O_1_5_orig,MG_Casa_1_3_orig,MG_Casa_1_4_orig,MG_Casa_1_5_orig,MG_Ospite_1_3_orig,MG_Ospite_1_4_orig,MG_Ospite_1_5_orig,1X2_H_orig,1X2_D_orig,1X2_A_orig,odds_1,odds_X,odds_2,actual_home_goals,actual_away_goals,actual_scoreline_orig,top_scoreline_1,top_scoreline_2,top_scoreline_3,top_scoreline_4,date_new,lambda_home_new,lambda_away_new,O_0_5_new,O_1_5_new,O_2_5,MG_Casa_1_3_new,MG_Casa_1_4_new,MG_Casa_1_5_new,MG_Ospite_1_3_new,MG_Ospite_1_4_new,MG_Ospite_1_5_new,1X2_H_new,1X2_D_new,1X2_A_new,actual_scoreline_new,confidence,lambda_home_diff,lambda_away_diff,1x2_h_diff,1x2_d_diff,1x2_a_diff,o25_orig_calc,ou25_diff,confidence_bin
2695,2025-09-21,Cremonese,Parma,1.4436,1.2073333333333331,0.9290420632339608,0.7409373033963084,0.7077855395313216,0.7506644017422024,0.763044386839728,0.6676304074094699,0.6941417365406966,0.7005433388149167,0.423872729885147,0.2601703184606179,0.3159569516542351,2.52,3.13,2.87,0,0,0-0,1-1 (0.124),1-0 (0.102),2-1 (0.089),0-1 (0.086),2025-09-21,1.444,1.207,0.929,0.741,0.492,0.708,0.751,0.763,0.668,0.694,0.701,0.424,0.26,0.316,0-0,1.0,0.00039999999999995595,-0.0003333333333330746,0.00012727011485297313,-0.0001703184606178798,4.304834576490668e-05,0.48902903132427084,0.0029709686757291576,High
2696,2025-09-21,Torino,Atalanta,0.9804,1.2987272727272727,0.8973436583319905,0.6633767903180208,0.6073548945240789,0.6218043899371706,0.6246376469977695,0.6856747010337134,0.7180934066924636,0.7265140181295708,0.281382157266571,0.2813516481797286,0.4372661945537003,3.39,3.28,2.14,0,3,0-3,0-1 (0.133),1-1 (0.131),0-0 (0.103),1-0 (0.101),2025-09-21,1.112,1.167,0.897,0.664,0.397,0.645,0.666,0.671,0.659,0.683,0.688,0.344,0.286,0.37,0-3,1.0,0.13160000000000005,-0.1317272727272727,0.06261784273342896,0.004648351820271401,-0.06726619455370031,0.39566354618803395,0.0013364538119660652,High
2697,2025-09-21,Fiorentina,Como,1.1629999999999998,1.1882857142857142,0.904494661043755,0.6799343219179214,0.6576478246054193,0.6815028785265066,0.6870515640685514,0.6634426854111525,0.688795555278459,0.694820845894352,0.3535032615188189,0.280732176468183,0.365764562012998,2.59,3.2,2.73,1,2,1-2,1-1 (0.132),0-1 (0.113),1-0 (0.111),0-0 (0.096),2025-09-21,1.163,1.188,0.904,0.68,0.416,0.658,0.682,0.687,0.663,0.689,0.695,0.354,0.281,0.366,1-2,1.0,2.220446049250313e-16,-0.0002857142857142225,0.0004967384811810915,0.0002678235318170352,0.00023543798700198515,0.41480484172748316,0.0011951582725168164,High
2698,2025-09-21,Inter,Sassuolo,1.7519999999999998,1.2905454545454544,0.9517407419858545,0.804909755875179,0.7321744776361757,0.8008887560069292,0.8249662391480411,0.6841938749068479,0.7160608467313678,0.7242860018590201,0.4791374331637305,0.236936966290094,0.2839256005461756,1.27,5.65,10.36,2,1,2-1,1-1 (0.109),2-1 (0.096),1-0 (0.085),2-0 (0.074),2025-09-21,1.554,1.129,0.931,0.747,0.499,0.72,0.771,0.787,0.649,0.671,0.676,0.469,0.254,0.277,2-1,1.0,-0.19799999999999973,-0.16154545454545444,-0.010137433163730503,0.017063033709906,-0.006925600546175581,0.5749606019270398,-0.0759606019270398,High
2699,2025-09-22,Napoli,Pisa,1.614,1.0483076923076922,0.929717983874231,0.7426056317117031,0.7247146274622271,0.7813636409476271,0.7996499425007142,0.6278507383006221,0.6455029281039829,0.6492039133753706,0.502539721113138,0.2500209783964831,0.2474393004903789,1.24,5.73,12.86,3,2,3-2,1-1 (0.119),1-0 (0.113),2-1 (0.096),2-0 (0.092),2025-09-22,1.416,0.886,0.9,0.668,0.402,0.704,0.745,0.756,0.575,0.586,0.588,0.492,0.272,0.236,3-2,0.3,-0.19800000000000018,-0.16230769230769215,-0.010539721113138056,0.021979021603516946,-0.011439300490378917,0.4900541528095051,-0.08805415280950507,Low
2700,2025-09-27,Cagliari,Inter,1.386857142857143,1.4924210526315789,0.9434061966693208,0.7804568927395186,0.7000273913281322,0.7386588863603929,0.7493741593253411,0.7135815154348402,0.7602579054169251,0.7741900708309464,0.3517242988747019,0.2502333331751927,0.3980423679501056,5.85,4.16,1.54,0,2,0-2,1-1 (0.117),1-2 (0.087),0-1 (0.084),2-1 (0.081),2025-09-27,1.357,1.162,0.919,0.715,0.459,0.695,0.732,0.742,0.658,0.681,0.687,0.411,0.268,0.32,0-2,1.0,-0.029857142857143026,-0.33042105263157895,0.059275701125298064,0.01776666682480732,-0.0780423679501056,0.5418320398075192,-0.08283203980751913,High
2701,2025-09-27,Juventus,Atalanta,1.554,1.2409565217391303,0.9384496816724716,0.7664192180478269,0.7197890709018574,0.7714298714486403,0.7874798322585804,0.6746577065860665,0.7032760950704986,0.7103789302367826,0.4438415473114611,0.2513253396232129,0.3048331130653259,1.86,3.55,4.16,1,1,1-1,1-1 (0.119),1-0 (0.096),2-1 (0.092),0-1 (0.076),2025-09-27,1.554,1.241,0.938,0.766,0.526,0.72,0.771,0.787,0.675,0.703,0.71,0.444,0.251,0.305,1-1,1.0,0.0,4.3478260869811436e-05,0.0001584526885389237,-0.00032533962321290577,0.0001668869346740931,0.5223117796051738,0.0036882203948261916,High
2702,2025-09-27,Como,Cremonese,1.5250666666666666,1.0417142857142856,0.9227891654334316,0.7246058659505275,0.7170218677737393,0.7663068457650167,0.7813394211853963,0.6259564448350873,0.6432821528670559,0.6468918403804594,0.4822681989194808,0.2581008016632803,0.2596309994172388,1.44,4.41,7.45,1,1,1-1,1-1 (0.123),1-0 (0.118),2-1 (0.094),2-0 (0.090),2025-09-27,1.327,0.88,0.89,0.646,0.377,0.691,0.725,0.734,0.573,0.583,0.585,0.47,0.282,0.248,1-1,1.0,-0.1980666666666666,-0.1617142857142856,-0.012268198919480833,0.023899198336719663,-0.011630999417238774,0.467649364784917,-0.09064936478491697,High
2703,2025-09-28,Sassuolo,Udinese,0.9611111111111112,1.174,0.8815520638896993,0.6286525594124173,0.6011273508853051,0.6147320239301883,0.6173471444154826,0.6602020678715553,0.6847030608064943,0.6904558939476179,0.2987492950067723,0.2948738212097097,0.4063768837835181,2.27,3.25,3.15,3,1,3-1,0-1 (0.139),1-1 (0.134),0-0 (0.118),1-0 (0.114),2025-09-28,0.961,1.174,0.882,0.629,0.359,0.601,0.615,0.617,0.66,0.685,0.69,0.299,0.295,0.406,3-1,1.0,-0.00011111111111128391,0.0,0.0002507049932277128,0.00012617879029030998,-0.0003768837835180783,0.3580127624956877,0.0009872375043122883,High
2704,2025-09-28,Pisa,Fiorentina,0.6340000000000001,1.1126666666666667,0.8254576474918712,0.5205903384443396,0.4654822965058616,0.4690535930316293,0.4695064334310966,0.6452931966706558,0.6663053118363433,0.6709812078645476,0.2089517649857918,0.3211635290415046,0.4698847059727036,3.31,3.2,2.24,0,0,0-0,0-1 (0.194),0-0 (0.175),1-1 (0.123),1-0 (0.111),2025-09-28,0.766,0.981,0.826,0.521,0.255,0.527,0.534,0.535,0.607,0.622,0.625,0.275,0.332,0.393,0-0,0.4,0.1319999999999999,-0.1316666666666667,0.06604823501420823,0.010836470958495437,-0.07688470597270358,0.2540653196990667,0.0009346803009332993,Medium
2705,2025-09-28,Roma,Verona,1.2567692307692309,0.7654285714285715,0.8673660879317422,0.5991540824504149,0.6778043380525818,0.7074406159169828,0.714889808343884,0.5271256768844641,0.5337791632723655,0.5347977169885476,0.4787834778832708,0.294392044223857,0.226824477892872,1.42,4.21,8.09,2,0,2-0,1-0 (0.167),0-0 (0.133),1-1 (0.128),2-0 (0.105),2025-09-28,1.257,0.765,0.867,0.599,0.328,0.678,0.707,0.715,0.527,0.534,0.535,0.479,0.294,0.227,2-0,1.0,0.00023076923076903455,-0.0004285714285714448,0.00021652211672917865,-0.0003920442238570243,0.0001755221071280122,0.32729838462872185,0.0007016153712781636,High
2706,2025-09-28,Lecce,Bologna,0.8437142857142857,1.002,0.8419540169796776,0.5502462883193113,0.5591684741809061,0.5682520343801138,0.5697848202811572,0.6141132309254205,0.6295429271718619,0.6326350382996486,0.2960215556243749,0.3226948417512497,0.3812836026243753,3.94,3.07,2.06,2,2,2-2,0-1 (0.158),0-0 (0.158),1-1 (0.134),1-0 (0.133),2025-09-28,0.976,0.87,0.842,0.55,0.281,0.606,0.62,0.623,0.569,0.579,0.581,0.367,0.323,0.31,2-2,1.0,0.13228571428571423,-0.132,0.07097844437562512,0.0003051582487503257,-0.07128360262437528,0.2808043391488688,0.00019566085113120746,High
2707,2025-09-28,Milan,Napoli,1.1195555555555556,0.9828888888888888,0.8776466297904081,0.6204054663341971,0.6470496620514631,0.6684398407089411,0.6732293393790021,0.6081451734921379,0.6227057758268256,0.6255680666768842,0.3853846030036058,0.2988833520610878,0.3157320449353064,2.36,3.19,3.08,2,1,2-1,1-0 (0.137),1-1 (0.135),0-0 (0.122),0-1 (0.120),2025-09-28,1.12,0.983,0.878,0.62,0.35,0.647,0.668,0.673,0.608,0.623,0.626,0.385,0.299,0.316,2-1,1.0,0.0004444444444444695,0.00011111111111117289,-0.0003846030036057657,0.00011664793891219549,0.00026795506469362573,0.34942743225726725,0.0005725677427327325,High
2708,2025-09-29,Parma,Torino,1.2166666666666668,0.722,0.8558573544899423,0.5764128123944439,0.6696274639010822,0.6967157852056243,0.7033072767230629,0.507873509002669,0.5133742746430215,0.5141685852014884,0.478373000507219,0.3014373756025494,0.2201896238902317,2.24,3.13,3.35,2,1,2-1,1-0 (0.175),0-0 (0.144),1-1 (0.127),2-0 (0.107),2025-09-29,1.217,0.722,0.856,0.576,0.306,0.67,0.697,0.703,0.508,0.513,0.514,0.478,0.301,0.22,2-1,1.0,0.0003333333333332966,0.0,-0.00037300050721900124,-0.0004373756025494169,-0.0001896238902316938,0.3050144183101496,0.0009855816898504122,High
2709,2025-09-29,Genoa,Lazio,0.844909090909091,1.1413846153846157,0.8626028889543889,0.589691872021554,0.5596316860478162,0.5687559180717434,0.5702977473886596,0.6524774104995329,0.675088775827746,0.6802504287314387,0.2700840354260296,0.305480375349855,0.4244355892241154,2.97,3.06,2.5,0,3,0-3,0-1 (0.157),0-0 (0.137),1-1 (0.133),1-0 (0.116),2025-09-29,0.977,1.009,0.863,0.59,0.319,0.606,0.621,0.623,0.616,0.632,0.635,0.336,0.31,0.353,0-3,1.0,0.13209090909090893,-0.13238461538461577,0.06591596457397042,0.004519624650144993,-0.07143558922411541,0.31820096972102574,0.0007990302789742665,High
2710,2025-10-03,Verona,Sassuolo,1.1991428571428573,1.094,0.8988049138174988,0.6667501247601403,0.665848209425158,0.6918582503368612,0.6980962012915137,0.6404274849657279,0.6604329611541069,0.664810159344124,0.3835860875092378,0.2843818138944671,0.332032098596295,2.45,3.12,2.99,0,1,0-1,1-1 (0.133),1-0 (0.121),0-1 (0.111),0-0 (0.101),2025-10-03,1.199,1.094,0.899,0.667,0.401,0.666,0.692,0.698,0.64,0.66,0.665,0.384,0.284,0.332,0-1,1.0,-0.00014285714285722229,0.0,0.0004139124907622249,-0.0003818138944671201,-3.2098596294993786e-05,0.3997071476941203,0.0012928523058797214,High
2711,2025-10-04,Lazio,Torino,1.439,0.854,0.8986401667045902,0.6662220689582156,0.7071981615511469,0.7497258813651186,0.7619653591275798,0.5631311803626744,0.5725684413294342,0.5741803255025568,0.5063835698624044,0.2698366698405088,0.2237797602970869,1.71,3.56,5.11,3,3,3-3,1-0 (0.146),1-1 (0.125),2-0 (0.105),0-0 (0.101),2025-10-04,1.439,0.854,0.899,0.666,0.4,0.707,0.75,0.762,0.563,0.573,0.574,0.506,0.27,0.224,3-3,1.0,0.0,0.0,-0.00038356986240439817,0.0001633301594912151,0.0002202397029130998,0.3981901067533433,0.001809893246656702,High
2712,2025-10-04,Parma,Lecce,1.1308000000000002,0.9673333333333334,0.8771165638101939,0.619290730225822,0.6498716566912965,0.6718864931179691,0.6768653685242255,0.6031562194968847,0.6170302681606583,0.61971443410881,0.3922544532795664,0.2988456573017857,0.3088998894186477,1.83,3.54,4.33,0,1,0-1,1-0 (0.139),1-1 (0.134),0-0 (0.123),0-1 (0.119),2025-10-04,1.131,0.967,0.877,0.619,0.349,0.65,0.672,0.677,0.603,0.617,0.62,0.392,0.299,0.309,0-1,1.0,0.00019999999999975593,-0.00033333333333340764,-0.0002544532795663579,0.0001543426982142937,0.00010011058135228623,0.34825161030687973,0.0007483896931202438,High
2713,2025-10-04,Inter,Cremonese,1.7432380952380953,1.0845714285714283,0.9402683926377888,0.7713587844664771,0.7318512522491302,0.7997797159354224,0.823462813065211,0.6379102954634182,0.6574172465779671,0.6616485829454429,0.5241716371689372,0.2386824924356109,0.2371458703954518,1.18,6.95,14.36,4,1,4-1,1-1 (0.113),1-0 (0.104),2-1 (0.098),2-0 (0.091),2025-10-04,1.545,0.923,0.915,0.704,0.445,0.719,0.77,0.786,0.588,0.6,0.602,0.516,0.258,0.226,4-1,1.0,-0.19823809523809532,-0.16157142857142825,-0.008171637168937207,0.019317507564389103,-0.011145870395451785,0.5272823775499105,-0.08228237754991047,High
2714,2025-10-04,Atalanta,Como,1.5239999999999998,1.251384615384615,0.9372576536371712,0.7631235108086433,0.7169148368539573,0.7661137390094116,0.7811095643863941,0.6767440693582295,0.7060318170368569,0.7133618644097172,0.4342564434424956,0.2530881869901926,0.3126553695673115,2.18,3.43,3.21,1,1,1-1,1-1 (0.120),1-0 (0.096),2-1 (0.091),0-1 (0.079),2025-10-04,1.326,1.089,0.91,0.694,0.432,0.69,0.725,0.734,0.639,0.659,0.663,0.419,0.274,0.306,1-1,1.0,-0.19799999999999973,-0.16238461538461513,-0.015256443442495604,0.020911813009807434,-0.006655369567311498,0.518014315160514,-0.086014315160514,High
2715,2025-10-05,Napoli,Genoa,1.5693333333333332,1.0267272727272725,0.9249685417951466,0.7301823289342442,0.7211506988216145,0.7740560067211509,0.7906612193605521,0.6215749075373682,0.6381708854427026,0.6415787940692996,0.4968341082505221,0.254280694020408,0.24888519772907,1.47,4.0,7.55,2,1,2-1,1-1 (0.121),1-0 (0.118),2-1 (0.095),2-0 (0.092),2025-10-05,1.569,1.027,0.925,0.73,0.477,0.721,0.774,0.791,0.622,0.638,0.642,0.497,0.254,0.249,2-1,1.0,-0.0003333333333332966,0.00027272727272742436,0.00016589174947789775,-0.00028069402040797886,0.00011480227092999784,0.47438747531196446,0.0026125246880355224,High
2716,2025-10-05,Fiorentina,Roma,0.9903076923076924,1.188857142857143,0.8866377410923771,0.6396026928460338,0.6104829308861847,0.625377559065326,0.6283276120372995,0.6635705219809512,0.6889577706726847,0.6949941330616163,0.3044281865638014,0.2916456452043002,0.4039261682318985,2.94,3.26,2.39,1,2,1-2,0-1 (0.135),1-1 (0.133),0-0 (0.113),1-0 (0.112),2025-10-05,1.122,1.057,0.887,0.64,0.371,0.648,0.669,0.674,0.63,0.648,0.652,0.37,0.293,0.337,1-2,1.0,0.13169230769230766,-0.13185714285714312,0.06557181343619861,0.001354354795699786,-0.06692616823189845,0.36969822331585334,0.0013017766841466605,High
2717,2025-10-05,Juventus,Milan,1.418421052631579,1.154,0.923293717227502,0.7259728605544176,0.704481472561025,0.7454528251379784,0.7570757509479668,0.6555194973099999,0.6788525768658071,0.6842378516272873,0.429244777211121,0.2640066199312336,0.3067486028576455,2.63,3.19,2.71,0,0,0-0,1-1 (0.126),1-0 (0.109),2-1 (0.089),0-1 (0.089),2025-10-05,1.418,1.154,0.923,0.726,0.472,0.704,0.745,0.757,0.656,0.679,0.684,0.429,0.264,0.307,0-0,1.0,-0.00042105263157909967,0.0,-0.0002447772111209834,-6.619931233575738e-06,0.0002513971423545036,0.4699864585424367,0.0020135414575632726,High
2718,2025-10-05,Udinese,Cagliari,1.094,1.0247692307692309,0.8796261853489775,0.6245818506760727,0.640427484965728,0.6604329611541069,0.6648101593441241,0.6209946488346919,0.6374965599248128,0.6408786900716218,0.3684911898766751,0.2982042893475206,0.3333045207758042,2.17,3.19,3.51,1,1,1-1,1-1 (0.135),1-0 (0.132),0-1 (0.123),0-0 (0.120),2025-10-05,1.094,1.025,0.88,0.625,0.354,0.64,0.66,0.665,0.621,0.637,0.641,0.368,0.298,0.333,1-1,1.0,0.0,0.00023076923076903455,-0.0004911898766751244,-0.00020428934752059202,-0.00030452077580417347,0.35381958055796886,0.00018041944203112115,High
2719,2025-10-05,Bologna,Pisa,1.278,1.494,0.9370595120394668,0.7625884794128692,0.6818728514642266,0.7129023960239256,0.7208335476133846,0.7137558188446268,0.7605571306430362,0.7745413626084008,0.324638958063192,0.2542105417173924,0.4211505002194156,1.6,3.77,5.86,4,0,4-0,1-1 (0.120),0-1 (0.094),1-2 (0.090),1-0 (0.080),2025-10-05,1.278,1.494,0.937,0.763,0.521,0.682,0.713,0.721,0.714,0.761,0.775,0.325,0.254,0.421,4-0,0.5,0.0,0.0,0.00036104193680802643,-0.00021054171739237626,-0.00015050021941559466,0.5174315504039639,0.003568449596036083,Medium
2720,2025-10-18,Pisa,Verona,0.7660000000000001,0.9825714285714288,0.8258576986504327,0.5213574460049035,0.5273718531124733,0.5340414219466754,0.5350631998920752,0.6080445406047805,0.622590944479262,0.6254495206463673,0.2744133863068299,0.3320349318275191,0.3935516818656511,2.52,3.08,2.94,0,0,0-0,0-0 (0.174),0-1 (0.171),1-0 (0.133),1-1 (0.131),2025-10-18,0.766,0.983,0.826,0.521,0.255,0.527,0.534,0.535,0.608,0.623,0.625,0.274,0.332,0.394,0-0,0.6,-1.1102230246251565e-16,0.00042857142857122277,-0.0004133863068298549,-3.493182751906909e-05,0.000448318134348924,0.25496151181950905,3.84881804909587e-05,Medium
2721,2025-10-18,Torino,Napoli,0.686,1.286,0.8605155529935082,0.5854522234967063,0.4910881353452276,0.4957353662883006,0.4963729663736902,0.6833599998888715,0.7149223536738025,0.7230401910672868,0.1991711374918305,0.292488280274772,0.5083405822333974,4.98,3.41,1.77,1,0,1-0,0-1 (0.179),0-0 (0.139),1-1 (0.123),0-2 (0.115),2025-10-18,0.818,1.154,0.861,0.586,0.315,0.549,0.557,0.559,0.656,0.679,0.684,0.26,0.305,0.435,1-0,1.0,0.1319999999999999,-0.13200000000000012,0.06082886250816952,0.012511719725228021,-0.0733405822333974,0.3135498949464935,0.0014501050535065119,High
2722,2025-10-18,Lecce,Sassuolo,1.0233333333333334,1.186,0.8899970696458475,0.646963928850073,0.6205679730873566,0.6370010889373563,0.6403643999813229,0.6629299678354621,0.6881455554474101,0.6941266928289641,0.3145099617684733,0.2899163990094114,0.3955736392221153,2.91,3.14,2.51,0,0,0-0,1-1 (0.134),0-1 (0.130),1-0 (0.113),0-0 (0.110),2025-10-18,1.155,1.054,0.89,0.647,0.379,0.656,0.679,0.685,0.629,0.647,0.651,0.38,0.291,0.329,0-0,1.0,0.1316666666666666,-0.1319999999999999,0.06549003823152671,0.0010836009905885735,-0.06657363922211529,0.37770496044813395,0.0012950395518660507,High
2723,2025-10-18,Roma,Inter,1.1092,1.1436000000000002,0.8946651485790039,0.657366795297784,0.64440133126547,0.6652245308897073,0.6698439494943482,0.653016622050369,0.6757538843239007,0.680954350951103,0.3475980541580161,0.2877917442304817,0.364610201611502,3.24,3.22,2.27,0,1,0-1,1-1 (0.134),0-1 (0.120),1-0 (0.117),0-0 (0.105),2025-10-18,1.241,1.012,0.895,0.657,0.39,0.675,0.703,0.71,0.617,0.633,0.636,0.414,0.285,0.301,0-1,1.0,0.13180000000000014,-0.13160000000000016,0.06640194584198389,-0.0027917442304817297,-0.06361020161150199,0.3892209696126884,0.0007790303873115856,High
2724,2025-10-19,Atalanta,Lazio,1.584,1.156,0.9349745001927592,0.7568046307209196,0.722386402123571,0.7765112880210711,0.793658051873399,0.6559954662820044,0.6794440311264434,0.6848653393184775,0.4701384179888248,0.2510524525387698,0.2788091294724054,1.7,3.88,4.59,0,0,0-0,1-1 (0.119),1-0 (0.103),2-1 (0.094),2-0 (0.082),2025-10-19,1.386,0.994,0.907,0.686,0.423,0.7,0.738,0.749,0.612,0.627,0.63,0.458,0.272,0.27,0-0,1.0,-0.19800000000000018,-0.16199999999999992,-0.012138417988824757,0.02094754746123023,-0.008809129472405364,0.5091231279065193,-0.08612312790651927,High
2725,2025-10-19,Genoa,Parma,0.9905,1.074,0.8729375923060987,0.6106172516220392,0.6105431741806392,0.6254465174288063,0.6283988697262682,0.6350400493671565,0.6539960161036859,0.6580677577586924,0.3271780627946681,0.3027225746882729,0.370099362517059,2.1,3.07,3.83,0,0,0-0,0-1 (0.136),1-1 (0.135),0-0 (0.127),1-0 (0.126),2025-10-19,0.99,1.074,0.873,0.611,0.34,0.611,0.625,0.628,0.635,0.654,0.658,0.327,0.303,0.37,0-0,1.0,-0.000500000000000056,0.0,-0.00017806279466808794,0.0002774253117270864,-9.936251705899846e-05,0.3393538065305554,0.0006461934694446114,High
2726,2025-10-19,Milan,Fiorentina,1.66,1.0726666666666669,0.9344289531371276,0.7552451390765179,0.7277795173572327,0.7883716817899681,0.8084882803816362,0.634674418533626,0.6535614915783727,0.6576133983155723,0.5077106324107356,0.2458131233953301,0.2464762441939342,1.52,4.16,6.06,2,1,2-1,1-1 (0.117),1-0 (0.109),2-1 (0.097),2-0 (0.090),2025-10-19,1.462,0.911,0.906,0.684,0.421,0.71,0.754,0.767,0.584,0.595,0.598,0.498,0.266,0.235,2-1,1.0,-0.19799999999999995,-0.16166666666666685,-0.009710632410735553,0.020186876604669918,-0.011476244193934226,0.506330145484113,-0.08533014548411305,High
2727,2025-10-19,Como,Juventus,1.114153846153846,1.137764705882353,0.8945729947347919,0.6571599656924516,0.6456741645640353,0.6667675977373135,0.6714678636770331,0.6515917512062173,0.6739981778445292,0.6790968261273321,0.350217380246196,0.2878863303543496,0.3618962893994544,2.92,3.24,2.43,2,0,2-0,1-1 (0.134),0-1 (0.120),1-0 (0.117),0-0 (0.105),2025-10-19,1.246,1.006,0.895,0.657,0.39,0.676,0.705,0.712,0.615,0.631,0.634,0.417,0.285,0.298,2-0,1.0,0.13184615384615395,-0.131764705882353,0.066782619753804,-0.0028863303543495977,-0.06389628939945441,0.38899281800553587,0.0010071819944641458,High
2728,2025-10-19,Cagliari,Bologna,1.2916666666666667,1.086,0.906947916358325,0.6857010788196354,0.684398332368529,0.7163406525162811,0.7245924185544504,0.6382942718196013,0.6578763270121404,0.6621295493999599,0.4109398407529676,0.2771508236588708,0.3119093355881616,3.54,3.22,2.13,0,2,0-2,1-1 (0.131),1-0 (0.120),0-1 (0.101),0-0 (0.093),2025-10-19,1.424,0.954,0.907,0.685,0.422,0.705,0.747,0.758,0.599,0.612,0.615,0.477,0.27,0.253,0-2,1.0,0.1323333333333332,-0.13200000000000012,0.0660601592470324,-0.007150823658870764,-0.05890933558816158,0.42137951797594453,0.0006204820240554576,High
2729,2025-10-20,Cremonese,Udinese,1.414923076923077,1.306,0.9338125146931592,0.7537214585182683,0.7040051154600305,0.7447143109041633,0.7562343869195384,0.6869693601539092,0.7198821658172483,0.7284789906565124,0.3955790877854463,0.2580372276068667,0.3463836846076869,2.96,3.15,2.44,1,1,1-1,1-1 (0.122),1-0 (0.094),2-1 (0.087),0-1 (0.086),2025-10-20,1.547,1.174,0.934,0.754,0.508,0.719,0.77,0.786,0.66,0.685,0.69,0.457,0.254,0.289,1-1,1.0,0.13207692307692298,-0.13200000000000012,0.0614209122145537,-0.0040372276068667,-0.05738368460768695,0.5058437172429376,0.0021562827570623666,High
